,CASE_STATUS,FULL_TIME,PREVAILING_WAGE,lat,lon
20751,DENIED,1.0,63107.0,33.5206608,-86.80249
20752,CERTIFIED,1.0,98987.0,37.4418834,-122.1430195
20753,CERTIFIED-WITHDRAWN,1.0,44283.0,37.87159260000001,-122.272747
20754,CERTIFIED,1.0,51147.0,29.4241219,-98.4936282
20755,WITHDRAWN,1.0,64334.0,40.0362184,-75.5138118
20756,CERTIFIED,1.0,48000.0,37.87159260000001,-122.272747
20757,CERTIFIED-WITHDRAWN,1.0,52395.0,34.0522342,-118.24368490000002
20758,CERTIFIED-WITHDRAWN,1.0,79102.0,40.497604,-74.4884868
20759,WITHDRAWN,1.0,52770.0,40.584867,-74.3039227
20760,WITHDRAWN,1.0,70034.0,27.950575,-82.4571776
20761,CERTIFIED-WITHDRAWN,1.0,71115.0,38.7742826,-76.07633050000003
20762,CERTIFIED,0.0,79601.6,40.702677,-73.7889689
20763,DENIED,0.0,55681.6,40.7127837,-74.00594129999998
20764,CERTIFIED,0.0,44158.0,42.3600825,-71.0588801
20765,WITHDRAWN,0.0,53498.0,41.9778795,-91.6656232
20766,CERTIFIED,1.0,105144.0,38.8799697,-77.1067698
20767,CERTIFIED-WITHDRAWN,1.0,55556.8,41.08144470000001,-81.51900529999998
20768,CERTIFIED-WITHDRAWN,1.0,54350.0,40.4258686,-86.9080655
20769,CERTIFIED,1.0,50500.0,40.7127837,-74.00594129999998
20770,CERTIFIED,1.0,70658.0,40.1795537,-74.8551644
20771,CERTIFIED-WITHDRAWN,1.0,30840.0,40.4258686,-86.9080655
20772,CERTIFIED-WITHDRAWN,0.0,47549.0,45.1049656,-93.2085582
20773,CERTIFIED,1.0,56430.0,30.2240897,-92.0198427
20774,WITHDRAWN,1.0,72571.2,32.7766642,-96.7969879
20775,WITHDRAWN,1.0,88941.0,31.7618778,-106.4850217
20776,WITHDRAWN,1.0,65416.0,42.5047161,-71.19562049999998
20777,WITHDRAWN,1.0,136500.0,34.01945429999999,-118.4911912
20778,CERTIFIED,1.0,57429.0,33.886213700000006,-118.2289659
20779,CERTIFIED-WITHDRAWN,1.0,64522.0,33.6839473,-117.7946942
20780,CERTIFIED-WITHDRAWN,1.0,38334.0,42.3600825,-71.0588801
20781,DENIED,1.0,61360.0,47.4828776,-122.21706609999998
20782,DENIED,1.0,78062.0,33.7489954,-84.3879824
20783,CERTIFIED-WITHDRAWN,1.0,73091.0,36.0998596,-80.24421600000002
20784,DENIED,1.0,110052.8,40.2338438,-111.6585337
20785,WITHDRAWN,0.0,39354.0,33.8583483,-118.0647871
20786,DENIED,1.0,59738.0,42.1711365,-87.8445119
20787,WITHDRAWN,1.0,69763.0,30.267153000000004,-97.7430608
20788,WITHDRAWN,0.0,64106.0,30.3321838,-81.655651
20789,WITHDRAWN,1.0,124342.0,41.0534302,-73.53873409999999
20790,CERTIFIED-WITHDRAWN,1.0,44907.0,39.629526,-79.9558968
20791,CERTIFIED-WITHDRAWN,1.0,54766.0,33.7489954,-84.3879824
20792,DENIED,1.0,48547.0,37.5407246,-77.4360481
20793,WITHDRAWN,1.0,120786.0,37.36883,-122.0363496
20794,CERTIFIED,1.0,84115.0,37.36883,-122.0363496
20795,CERTIFIED,0.0,61277.0,32.715738,-117.1610838
20796,WITHDRAWN,1.0,76232.0,33.7489954,-84.3879824
20797,CERTIFIED-WITHDRAWN,1.0,88837.0,39.2903848,-76.6121893
20798,CERTIFIED,0.0,38584.0,40.81201710000001,-74.1243063
20799,WITHDRAWN,1.0,82930.0,33.4483771,-112.0740373
20800,CERTIFIED-WITHDRAWN,1.0,38292.8,35.91319960000001,-79.05584449999998
20801,CERTIFIED,1.0,61880.0,47.6062095,-122.33207079999998
20802,CERTIFIED-WITHDRAWN,1.0,86154.0,47.6062095,-122.33207079999998
20803,DENIED,1.0,48380.8,40.7127837,-74.00594129999998
20804,CERTIFIED-WITHDRAWN,1.0,55827.0,43.7022451,-72.2895526
20805,DENIED,1.0,125112.0,40.3572976,-74.66722259999997
20806,WITHDRAWN,1.0,56347.0,39.934002,-74.8909988
20807,DENIED,1.0,75546.0,37.4323341,-121.8995741
20808,DENIED,1.0,88564.0,37.7749295,-122.4194155
20809,DENIED,0.0,40331.2,34.0522342,-118.24368490000002
20810,CERTIFIED,1.0,54059.0,40.29832620000001,-74.618634
20811,DENIED,1.0,58676.8,40.65842120000001,-74.2995928
20812,CERTIFIED,1.0,79144.0,40.6155663,-74.7702576
20813,CERTIFIED,1.0,52770.0,40.5187154,-74.4120953
20814,WITHDRAWN,1.0,98790.0,37.3541079,-121.9552356
20815,WITHDRAWN,1.0,138445.0,37.7749295,-122.4194155
20816,DENIED,1.0,26000.0,40.8447819,-73.86482679999997
20817,CERTIFIED-WITHDRAWN,1.0,90917.0,47.6101497,-122.2015159
20818,DENIED,0.0,43742.0,40.4258686,-86.9080655
20819,CERTIFIED-WITHDRAWN,1.0,61630.0,42.6791832,-70.8411558
20820,CERTIFIED,1.0,61880.0,47.6062095,-122.33207079999998
20821,CERTIFIED-WITHDRAWN,0.0,57324.8,33.7489954,-84.3879824
20822,CERTIFIED-WITHDRAWN,1.0,88254.0,37.3860517,-122.0838511
20823,CERTIFIED-WITHDRAWN,1.0,80226.0,38.0171441,-122.2885808
20824,WITHDRAWN,0.0,66414.0,32.808460499999995,-98.1128223
20825,WITHDRAWN,0.0,63149.0,34.1367208,-118.66148090000002
20826,WITHDRAWN,1.0,82971.0,40.04159960000001,-75.3698895
20827,WITHDRAWN,1.0,175781.0,40.7127837,-74.00594129999998
20828,CERTIFIED-WITHDRAWN,1.0,76690.0,32.715738,-117.1610838
20829,WITHDRAWN,1.0,36837.0,40.7895453,-74.05652979999998
20830,CERTIFIED,0.0,69805.0,37.4323341,-121.8995741
20831,CERTIFIED-WITHDRAWN,1.0,65499.2,35.2270869,-80.8431267
20832,WITHDRAWN,1.0,59051.0,35.2270869,-80.8431267
20833,CERTIFIED-WITHDRAWN,1.0,75806.0,30.508255100000003,-97.678896
20834,WITHDRAWN,1.0,78200.0,33.7489954,-84.3879824
20835,DENIED,1.0,56202.0,42.3600825,-71.0588801
20836,CERTIFIED,1.0,49150.0,32.7554883,-97.3307658
20837,CERTIFIED,0.0,58531.0,35.1495343,-90.0489801
20838,CERTIFIED-WITHDRAWN,1.0,82763.0,29.7604267,-95.3698028
20839,WITHDRAWN,1.0,56555.0,37.56299170000001,-122.3255254
20840,WITHDRAWN,1.0,38064.0,39.9356016,-91.4098726
20841,CERTIFIED,1.0,95118.0,42.2830786,-87.9531303
20842,DENIED,1.0,79976.0,37.3541079,-121.9552356
20843,CERTIFIED,1.0,51979.0,29.7604267,-95.3698028
20844,WITHDRAWN,1.0,83845.0,37.5071591,-122.2605222
20845,CERTIFIED,1.0,118705.6,47.6062095,-122.33207079999998
20846,CERTIFIED-WITHDRAWN,1.0,58074.0,39.165325,-86.5263857
20847,WITHDRAWN,1.0,64314.0,41.0167639,-74.2057011
20848,DENIED,1.0,58178.0,39.934002,-74.8909988
20849,CERTIFIED-WITHDRAWN,1.0,79269.0,37.36883,-122.0363496
20850,CERTIFIED,1.0,94203.0,40.262570200000006,-80.1872797
20851,CERTIFIED-WITHDRAWN,1.0,74984.0,33.4483771,-112.0740373
20852,CERTIFIED,1.0,141461.0,39.9242266,-83.8088171
20853,DENIED,1.0,72363.0,33.9412127,-84.2135309
20854,CERTIFIED-WITHDRAWN,1.0,62442.0,40.3470543,-74.0643065
20855,CERTIFIED-WITHDRAWN,1.0,75546.0,37.3382082,-121.88632859999998
20856,WITHDRAWN,1.0,73923.0,40.9445428,-74.0754189
20857,WITHDRAWN,1.0,68099.0,40.8509333,-73.9701381
20858,DENIED,1.0,23525.0,40.4406248,-79.9958864
20859,DENIED,1.0,103750.0,32.7766642,-96.7969879
20860,CERTIFIED,1.0,104156.0,37.3382082,-121.88632859999998
20861,WITHDRAWN,1.0,74922.0,37.7749295,-122.4194155
20862,DENIED,1.0,60840.0,41.8781136,-87.62979820000002
20863,CERTIFIED-WITHDRAWN,1.0,79539.0,47.6062095,-122.33207079999998
20864,DENIED,0.0,38230.4,34.0522342,-118.24368490000002
20865,CERTIFIED-WITHDRAWN,1.0,48152.0,40.2090521,-75.2964708
20866,DENIED,1.0,56160.0,41.25236339999999,-95.9979883
20867,DENIED,1.0,48547.0,42.0883603,-87.9806265
20868,DENIED,1.0,20000.0,25.7616798,-80.1917902
20869,CERTIFIED,1.0,65686.0,39.66203970000001,-75.5668166
20870,CERTIFIED,1.0,75920.0,42.3875968,-71.0994968
20871,CERTIFIED-WITHDRAWN,1.0,75941.0,30.267153000000004,-97.7430608
20872,CERTIFIED-WITHDRAWN,1.0,70034.0,33.7489954,-84.3879824
20873,DENIED,1.0,70383.0,32.715738,-117.1610838
20874,CERTIFIED,1.0,52499.0,34.7464809,-92.2895948
20875,WITHDRAWN,0.0,47590.4,33.6839473,-117.7946942
20876,DENIED,1.0,38418.0,34.003903,-118.230073
20877,DENIED,1.0,71594.0,40.7127837,-74.00594129999998
20878,CERTIFIED,1.0,68910.0,47.6739881,-122.121512
20879,CERTIFIED-WITHDRAWN,1.0,74755.0,47.6739881,-122.121512
20880,CERTIFIED-WITHDRAWN,1.0,79747.0,32.7766642,-96.7969879
20881,WITHDRAWN,1.0,50315.0,29.7604267,-95.3698028
20882,DENIED,1.0,84624800.0,40.7127837,-74.00594129999998
20883,CERTIFIED,1.0,33218.0,29.7604267,-95.3698028
20884,CERTIFIED,1.0,85426.0,32.814017699999994,-96.9488945
20885,CERTIFIED-WITHDRAWN,1.0,124925.0,37.831316,-122.2852473
20886,CERTIFIED,0.0,69950.0,42.4906231,-71.27600890000002
20887,CERTIFIED,0.0,51730.0,40.497604,-74.4884868
20888,CERTIFIED-WITHDRAWN,1.0,73715.0,39.6837226,-75.7496572
20889,WITHDRAWN,1.0,48110.0,32.7766642,-96.7969879
20890,CERTIFIED,1.0,85488.0,46.6020711,-120.5058987
20891,WITHDRAWN,1.0,71157.0,40.4842027,-88.9936873
20892,CERTIFIED-WITHDRAWN,1.0,81682.0,37.7749295,-122.4194155
20893,WITHDRAWN,1.0,75962.0,28.5383355,-81.3792365
20894,DENIED,1.0,210454.0,37.4852152,-122.2363548
20895,CERTIFIED,1.0,97858.0,37.4529598,-122.1817252
20896,WITHDRAWN,1.0,157854.0,46.681153,-68.0158615
20897,CERTIFIED-WITHDRAWN,1.0,69056.0,38.9071923,-77.03687070000002
20898,CERTIFIED,1.0,78499.0,42.8000049,-73.8914407
20899,DENIED,1.0,70304.0,40.39680120000001,-74.0915982
20900,CERTIFIED-WITHDRAWN,1.0,51709.0,40.497604,-74.4884868
20901,WITHDRAWN,1.0,74027.0,37.4323341,-121.8995741
20902,DENIED,1.0,44470.0,38.617127,-121.3282843
20903,DENIED,1.0,55370.0,33.4151843,-111.8314724
20904,WITHDRAWN,0.0,58739.0,39.768403,-86.158068
20905,CERTIFIED-WITHDRAWN,1.0,60987.0,42.0450722,-87.6876969
20906,CERTIFIED-WITHDRAWN,1.0,46800.0,36.0103561,-84.2696449
20907,WITHDRAWN,1.0,32198.0,40.6781784,-73.94415790000002
20908,CERTIFIED,1.0,102794.0,37.3541079,-121.9552356
20909,DENIED,1.0,104915.0,33.0145673,-97.0969552
20910,DENIED,1.0,42432.0,25.7616798,-80.1917902
20911,CERTIFIED,0.0,69451.0,34.14426160000001,-118.0019482
20912,WITHDRAWN,1.0,152776.0,37.36883,-122.0363496
20913,WITHDRAWN,1.0,103657.0,37.3541079,-121.9552356
20914,WITHDRAWN,0.0,64002.0,30.267153000000004,-97.7430608
20915,WITHDRAWN,1.0,96220.0,32.298757300000005,-90.1848103
20916,DENIED,1.0,38106.0,38.6779591,-121.17605829999998
20917,CERTIFIED,1.0,119704.0,30.267153000000004,-97.7430608
20918,WITHDRAWN,1.0,89856.0,37.3382082,-121.88632859999998
20919,CERTIFIED-WITHDRAWN,1.0,110365.0,40.32756970000001,-80.03949770000001
20920,WITHDRAWN,0.0,51646.0,33.4483771,-112.0740373
20921,CERTIFIED,0.0,59717.0,40.17396,-80.24617140000002
20922,CERTIFIED,1.0,96948.8,40.8447819,-73.86482679999997
20923,WITHDRAWN,1.0,88296.0,42.3600825,-71.0588801
20924,CERTIFIED,1.0,48381.0,35.2270869,-80.8431267
20925,CERTIFIED-WITHDRAWN,1.0,40518.0,43.0232669,-78.7681412
20926,CERTIFIED-WITHDRAWN,1.0,71906.0,47.6101497,-122.2015159
20927,DENIED,1.0,87568.0,40.7127837,-74.00594129999998
20928,DENIED,1.0,49587.2,34.0736204,-118.4003563
20929,DENIED,1.0,49483.0,36.1539816,-95.992775
20930,DENIED,1.0,65436.8,36.499300700000006,-80.6072858
20931,WITHDRAWN,0.0,65416.0,29.4241219,-98.4936282
20932,CERTIFIED,1.0,65582.0,40.8403778,-74.09069740000002
20933,CERTIFIED-WITHDRAWN,1.0,70782.0,37.6624312,-121.8746789
20934,CERTIFIED-WITHDRAWN,0.0,78540.8,39.768403,-86.158068
20935,CERTIFIED,1.0,150051.0,41.7637111,-72.6850932
20936,CERTIFIED-WITHDRAWN,1.0,104146.0,33.83584920000001,-118.3406288
20937,DENIED,1.0,104458.0,40.7127837,-74.00594129999998
20938,DENIED,1.0,35838.0,41.8791979,-87.8431155
20939,DENIED,1.0,58760.0,40.043912,-75.37545990000002
20940,CERTIFIED-WITHDRAWN,1.0,41392.0,29.7604267,-95.3698028
20941,DENIED,1.0,94515.0,42.6064095,-83.1497751
20942,CERTIFIED-WITHDRAWN,1.0,100984.0,37.36883,-122.0363496
20943,DENIED,1.0,45282.0,37.20895720000001,-93.2922989
20944,CERTIFIED-WITHDRAWN,1.0,84781.0,32.948333500000004,-96.7298519
20945,CERTIFIED-WITHDRAWN,1.0,47466.0,40.7127837,-74.00594129999998
20946,WITHDRAWN,1.0,80995.0,40.9253725,-74.2765441
20947,CERTIFIED-WITHDRAWN,1.0,122547.0,42.2808256,-83.7430378
20948,CERTIFIED,1.0,67163.0,41.8781136,-87.62979820000002
20949,CERTIFIED,1.0,75171.0,40.6342489,-74.50047959999998
20950,CERTIFIED-WITHDRAWN,1.0,76918.0,37.7749295,-122.4194155
20951,CERTIFIED,1.0,42890.0,39.7390721,-75.5397878
20952,WITHDRAWN,1.0,73299.0,42.98543950000001,-73.78682359999998
20953,DENIED,1.0,40206.0,34.4208305,-119.6981901
20954,CERTIFIED,1.0,49525.0,39.08367120000001,-84.5085536
20955,WITHDRAWN,1.0,46925.0,34.1898566,-118.451357
20956,CERTIFIED-WITHDRAWN,1.0,105019.0,25.7616798,-80.1917902
20957,WITHDRAWN,1.0,49317.0,40.7127837,-74.00594129999998
20958,DENIED,1.0,86300.0,37.9100783,-122.0651819
20959,WITHDRAWN,1.0,77834.0,38.6270025,-90.1994042
20960,CERTIFIED-WITHDRAWN,1.0,75275.0,42.9633599,-85.6680863
20961,DENIED,1.0,33322.0,42.0354084,-88.2825668
20962,CERTIFIED-WITHDRAWN,1.0,52811.0,42.3736158,-71.10973349999998
20963,CERTIFIED,1.0,57346.0,41.8781136,-87.62979820000002
20964,CERTIFIED,1.0,81162.0,29.7604267,-95.3698028
20965,CERTIFIED-WITHDRAWN,1.0,85738.0,47.6101497,-122.2015159
20966,WITHDRAWN,0.0,43110.0,32.7667955,-96.5991593
20967,CERTIFIED,1.0,64314.0,40.7127837,-74.00594129999998
20968,CERTIFIED,1.0,49858.0,29.5844524,-81.2078699
20969,CERTIFIED,1.0,73965.0,25.7616798,-80.1917902
20970,WITHDRAWN,1.0,43638.0,45.52306220000001,-122.6764816
20971,CERTIFIED-WITHDRAWN,0.0,61693.0,41.40803270000001,-92.916405
20972,CERTIFIED,1.0,32510.0,40.7127837,-74.00594129999998
20973,CERTIFIED,0.0,64480.0,47.6062095,-122.33207079999998
20974,CERTIFIED,1.0,130666.0,40.7127837,-74.00594129999998
20975,WITHDRAWN,1.0,79040.0,27.950575,-82.4571776
20976,CERTIFIED,1.0,46904.0,34.07537620000001,-84.2940899
20977,CERTIFIED,1.0,139131.0,33.770050399999995,-118.1937395
20978,CERTIFIED-WITHDRAWN,1.0,218941.0,30.3118769,-95.4560512
20979,WITHDRAWN,1.0,60091.0,29.7604267,-95.3698028
20980,CERTIFIED-WITHDRAWN,1.0,56430.0,25.72149,-80.2683838
20981,CERTIFIED,1.0,139755.0,36.1539816,-95.992775
20982,CERTIFIED,1.0,71802.0,42.3600825,-71.0588801
20983,WITHDRAWN,1.0,165651.0,40.7127837,-74.00594129999998
20984,WITHDRAWN,1.0,86113.0,33.8703596,-117.9242966
20985,CERTIFIED,0.0,55973.0,40.7127837,-74.00594129999998
20986,CERTIFIED-WITHDRAWN,1.0,35838.0,35.91319960000001,-79.05584449999998
20987,DENIED,1.0,20238.0,42.4461322,-87.8328505
20988,CERTIFIED-WITHDRAWN,0.0,44720.0,32.2217429,-110.926479
20989,CERTIFIED-WITHDRAWN,1.0,93600.0,37.7749295,-122.4194155
20990,WITHDRAWN,1.0,54642.0,40.7127837,-74.00594129999998
20991,WITHDRAWN,1.0,80746.0,37.4323341,-121.8995741
20992,CERTIFIED,1.0,67413.0,38.8485264,-76.9240422
20993,CERTIFIED-WITHDRAWN,1.0,40460.0,38.8338816,-104.8213634
20994,DENIED,1.0,47424.0,40.7127837,-74.00594129999998
20995,CERTIFIED-WITHDRAWN,0.0,52035.0,33.9462125,-84.3346473
20996,CERTIFIED,1.0,46883.0,33.7455731,-117.8678338
20997,DENIED,1.0,76097.0,42.2286954,-71.5225646
20998,DENIED,0.0,51022.4,43.0481221,-76.1474244
20999,CERTIFIED,1.0,94162.0,33.0198431,-96.6988856
21000,WITHDRAWN,1.0,50219.0,41.49932,-81.6943605
21001,DENIED,0.0,100276.8,37.3382082,-121.88632859999998
21002,CERTIFIED-WITHDRAWN,1.0,105643.0,37.56299170000001,-122.3255254
21003,CERTIFIED,1.0,50398.0,40.7127837,-74.00594129999998
21004,DENIED,1.0,39790.0,29.9510658,-90.0715323
21005,DENIED,1.0,46883.2,39.2903848,-76.6121893
21006,WITHDRAWN,1.0,80995.0,40.7127837,-74.00594129999998
21007,DENIED,1.0,26978.0,40.7127837,-74.00594129999998
21008,CERTIFIED,1.0,75046.0,37.7749295,-122.4194155
21009,CERTIFIED,1.0,70741.0,33.7489954,-84.3879824
21010,DENIED,0.0,47361.0,44.0520691,-123.08675359999998
21011,WITHDRAWN,1.0,42973.0,36.3728538,-94.2088172
21012,CERTIFIED-WITHDRAWN,1.0,76128.0,40.6084305,-75.4901833
21013,CERTIFIED-WITHDRAWN,1.0,98384.0,29.7604267,-95.3698028
21014,DENIED,1.0,59987.0,30.2751945,-89.7811745
21015,CERTIFIED,1.0,85738.0,47.6739881,-122.121512
21016,WITHDRAWN,1.0,147472.0,37.3382082,-121.88632859999998
21017,CERTIFIED,1.0,106538.0,40.7127837,-74.00594129999998
21018,CERTIFIED,1.0,55120.0,38.9071923,-77.03687070000002
21019,DENIED,1.0,81370.0,29.7604267,-95.3698028
21020,CERTIFIED,0.0,59509.0,35.99403289999999,-78.898619
21021,CERTIFIED,1.0,69576.0,34.023433700000005,-84.6154897
21022,DENIED,1.0,109532.8,35.7688425,-119.2470536
21023,DENIED,0.0,43784.0,40.7643574,-73.9234619
21024,CERTIFIED-WITHDRAWN,1.0,46800.0,38.9071923,-77.03687070000002
21025,DENIED,1.0,78104.0,35.2219971,-101.8312969
21026,CERTIFIED-WITHDRAWN,1.0,57030.0,40.6155663,-74.7702576
21027,DENIED,1.0,55034.0,29.3013479,-94.7976958
21028,DENIED,1.0,114400.0,33.8352932,-117.9145036
21029,WITHDRAWN,1.0,67579.0,42.5047161,-71.19562049999998
21030,CERTIFIED-WITHDRAWN,1.0,92290.0,37.7749295,-122.4194155
21031,WITHDRAWN,1.0,122803.0,37.654656,-122.4077498
21032,WITHDRAWN,1.0,157227.0,42.37021370000001,-71.0388601
21033,DENIED,1.0,58136.0,33.4483771,-112.0740373
21034,CERTIFIED,1.0,46301.0,35.99403289999999,-78.898619
21035,WITHDRAWN,0.0,33571.0,13.4924875,144.7755192
21036,DENIED,1.0,22760.0,29.7604267,-95.3698028
21037,DENIED,1.0,49358.0,33.7489954,-84.3879824
21038,CERTIFIED,1.0,57075.0,36.1626638,-86.78160159999999
21039,WITHDRAWN,1.0,73237.0,28.5383355,-81.3792365
21040,DENIED,1.0,49608.0,41.8781136,-87.62979820000002
21041,DENIED,1.0,19614.0,36.0395247,-114.9817213
21042,WITHDRAWN,0.0,47361.6,34.0197335,-117.9586754
21043,CERTIFIED-WITHDRAWN,1.0,77896.0,35.2225668,-97.4394777
21044,CERTIFIED-WITHDRAWN,1.0,68910.0,30.267153000000004,-97.7430608
21045,WITHDRAWN,1.0,62566.0,39.9611755,-82.9987942
21046,CERTIFIED-WITHDRAWN,1.0,50752.0,40.7127837,-74.00594129999998
21047,CERTIFIED,1.0,66726.0,42.6875323,-83.23410279999997
21048,DENIED,1.0,49837.0,30.3321838,-81.655651
21049,WITHDRAWN,1.0,84302.0,47.6062095,-122.33207079999998
21050,DENIED,1.0,70970.0,40.7127837,-74.00594129999998
21051,CERTIFIED,1.0,52021.0,29.4241219,-98.4936282
21052,DENIED,1.0,36961.6,33.1192068,-117.086421
21053,CERTIFIED-WITHDRAWN,1.0,100984.0,37.4418834,-122.1430195
21054,CERTIFIED,1.0,68536.0,39.6837226,-75.7496572
21055,CERTIFIED,1.0,45200.0,44.5439375,-73.1479068
21056,CERTIFIED,1.0,73507.0,30.4582829,-91.1403196
21057,CERTIFIED-WITHDRAWN,1.0,90085.0,40.7127837,-74.00594129999998
21058,WITHDRAWN,1.0,83054.0,28.5383355,-81.3792365
21059,WITHDRAWN,1.0,95971.0,32.7766642,-96.7969879
21060,CERTIFIED-WITHDRAWN,1.0,54038.0,40.8171184,-89.56794740000002
21061,DENIED,1.0,26956.8,15.151515300000002,145.72978909999995
21062,WITHDRAWN,1.0,44762.0,43.1836046,-89.2137254
21063,WITHDRAWN,1.0,56700.8,25.7616798,-80.1917902
21064,WITHDRAWN,1.0,53040.0,39.2903848,-76.6121893
21065,DENIED,1.0,74069.0,39.8912248,-74.9218324
21066,DENIED,0.0,40372.8,26.2378597,-80.1247667
21067,WITHDRAWN,1.0,53730.0,34.0522342,-118.24368490000002
21068,DENIED,1.0,70325.0,47.9789848,-122.2020794
21069,CERTIFIED,1.0,62566.0,41.2996305,-73.7360175
21070,DENIED,0.0,43742.4,40.7127837,-74.00594129999998
21071,CERTIFIED-WITHDRAWN,0.0,39670.0,33.5778631,-101.8551665
21072,CERTIFIED,1.0,67454.0,33.0198431,-96.6988856
21073,CERTIFIED-WITHDRAWN,1.0,31720.0,40.7127837,-74.00594129999998
21074,WITHDRAWN,1.0,55952.0,39.768403,-86.158068
21075,WITHDRAWN,1.0,383880.0,29.7604267,-95.3698028
21076,WITHDRAWN,1.0,88504.0,42.3222599,-83.1763145
21077,CERTIFIED,1.0,78645.0,40.7351018,-73.68790820000002
21078,CERTIFIED,1.0,142376.0,37.4418834,-122.1430195
21079,DENIED,1.0,38688.0,33.6411316,-117.9186689
21080,DENIED,1.0,21180.0,41.8781136,-87.62979820000002
21081,CERTIFIED,1.0,52146.0,33.5206608,-86.80249
21082,DENIED,1.0,90917.0,36.1699412,-115.13982959999998
21083,CERTIFIED,1.0,58178.0,41.7798226,-71.4372796
21084,CERTIFIED,0.0,64418.0,38.6270025,-90.1994042
21085,DENIED,1.0,76835.0,40.65760220000001,-73.58318349999998
21086,CERTIFIED,0.0,54600.0,40.6781784,-73.94415790000002
21087,CERTIFIED-WITHDRAWN,1.0,37669.0,39.6837226,-75.7496572
21088,CERTIFIED-WITHDRAWN,1.0,77771.0,37.5407246,-77.4360481
21089,CERTIFIED,1.0,61963.0,37.36883,-122.0363496
21090,CERTIFIED,1.0,63024.0,34.07537620000001,-84.2940899
21091,CERTIFIED,1.0,73549.0,42.1900249,-87.90840390000002
21092,WITHDRAWN,1.0,50939.0,41.8781136,-87.62979820000002
21093,CERTIFIED-WITHDRAWN,1.0,72155.0,42.5372893,-71.5128022
21094,WITHDRAWN,1.0,53061.0,39.768403,-86.158068
21095,CERTIFIED-WITHDRAWN,1.0,117624.0,37.3382082,-121.88632859999998
21096,WITHDRAWN,1.0,100755.0,40.7127837,-74.00594129999998
21097,CERTIFIED-WITHDRAWN,1.0,52499.0,40.7066174,-74.54932840000002
21098,WITHDRAWN,0.0,62000.0,38.882334,-77.17109140000002
21099,CERTIFIED,1.0,94938.0,40.5187154,-74.4120953
21100,DENIED,1.0,36379.0,21.3069444,-157.8583333
21101,DENIED,1.0,35000.0,40.6781784,-73.94415790000002
21102,CERTIFIED,1.0,135470.0,29.7604267,-95.3698028
21103,CERTIFIED,1.0,86486.0,41.7637111,-72.6850932
21104,CERTIFIED,1.0,75197.0,36.0395247,-114.9817213
21105,CERTIFIED-WITHDRAWN,1.0,59301.0,38.984652,-77.09470920000003
21106,CERTIFIED-WITHDRAWN,1.0,45090.0,33.7489954,-84.3879824
21107,CERTIFIED,1.0,78624.0,36.1626638,-86.78160159999999
21108,DENIED,1.0,81682.0,41.1408363,-73.2612615
21109,CERTIFIED-WITHDRAWN,1.0,86685.0,37.36883,-122.0363496
21110,CERTIFIED-WITHDRAWN,1.0,84323.0,40.8652865,-74.41738769999998
21111,DENIED,1.0,108223.0,42.3056501,-71.52450870000001
21112,WITHDRAWN,1.0,66685.0,37.7749295,-122.4194155
21113,DENIED,1.0,72800.0,34.18083920000001,-118.30896609999998
21114,CERTIFIED,1.0,67642.0,42.0629915,-88.1227199
21115,CERTIFIED,1.0,52187.0,39.14344060000001,-77.2013705
21116,CERTIFIED-WITHDRAWN,1.0,47216.0,41.8781136,-87.62979820000002
21117,CERTIFIED-WITHDRAWN,0.0,58219.0,33.6839473,-117.7946942
21118,DENIED,1.0,32032.0,40.7127837,-74.00594129999998
21119,CERTIFIED,1.0,44782.0,25.8406526,-80.32644040000002
21120,CERTIFIED,1.0,84302.0,47.6062095,-122.33207079999998
21121,DENIED,1.0,39499.0,25.7616798,-80.1917902
21122,WITHDRAWN,1.0,77688.0,40.79343220000001,-73.4151214
21123,WITHDRAWN,1.0,36358.0,40.7127837,-74.00594129999998
21124,CERTIFIED,1.0,46613.0,39.7390721,-75.5397878
21125,WITHDRAWN,1.0,47154.0,38.9896967,-76.93776
21126,CERTIFIED-WITHDRAWN,1.0,66747.0,42.33142700000001,-83.0457538
21127,WITHDRAWN,1.0,70387.0,32.96179,-96.8291685
21128,DENIED,1.0,58200.0,40.7127837,-74.00594129999998
21129,CERTIFIED-WITHDRAWN,1.0,38459.0,34.0522342,-118.24368490000002
21130,CERTIFIED,0.0,66560.0,43.16103,-77.61092190000002
21131,CERTIFIED,1.0,52770.0,40.4316955,-74.4049778
21132,WITHDRAWN,1.0,80642.0,41.25236339999999,-95.9979883
21133,WITHDRAWN,1.0,58198.0,35.7795897,-78.6381787
21134,WITHDRAWN,0.0,55058.0,39.2014404,-85.9213796
21135,CERTIFIED-WITHDRAWN,1.0,39229.0,40.1164204,-88.2433829
21136,WITHDRAWN,1.0,58843.0,29.7604267,-95.3698028
21137,CERTIFIED-WITHDRAWN,1.0,73200.0,42.0333607,-88.0834059
21138,DENIED,0.0,46300.0,40.372607,-74.5101536
21139,CERTIFIED,1.0,67787.0,33.6839473,-117.7946942
21140,DENIED,1.0,74318.0,29.7604267,-95.3698028
21141,CERTIFIED,1.0,61006.0,41.5356492,-73.8990252
21142,CERTIFIED,1.0,91157.0,37.36883,-122.0363496
21143,DENIED,1.0,46613.0,35.2827524,-120.6596156
21144,WITHDRAWN,1.0,51875.0,36.0395247,-114.9817213
